date_key,year,month,month_name,day_of_week,quarter,season
2676,1993,2,February,Monday,1,Summer
2677,1993,2,February,Saturday,1,Summer
2678,1993,2,February,Sunday,1,Summer
2679,1993,2,February,Thursday,1,Summer
2680,1993,2,February,Tuesday,1,Summer
2681,1993,2,February,Wednesday,1,Summer
2682,1993,1,January,Friday,1,Summer
2683,1993,1,January,Monday,1,Summer
2684,1993,1,January,Saturday,1,Summer
2685,1993,1,January,Sunday,1,Summer
2686,1993,1,January,Thursday,1,Summer
2687,1993,1,January,Tuesday,1,Summer
2688,1993,1,January,Wednesday,1,Summer
2689,1992,12,December,Friday,4,Summer
2690,1992,12,December,Monday,4,Summer
2691,1992,12,December,Saturday,4,Summer
2692,1992,12,December,Sunday,4,Summer
2693,1992,12,December,Thursday,4,Summer
2694,1992,12,December,Tuesday,4,Summer
2695,1992,12,December,Wednesday,4,Summer
2696,1992,11,November,Friday,4,Spring
2697,1992,11,November,Monday,4,Spring
2698,1992,11,November,Saturday,4,Spring
2699,1992,11,November,Sunday,4,Spring
2700,1992,11,November,Thursday,4,Spring
2701,1992,11,November,Tuesday,4,Spring
2702,1992,11,November,Wednesday,4,Spring
2703,1992,10,October,Friday,4,Spring
2704,1992,10,October,Monday,4,Spring
2705,1992,10,October,Saturday,4,Spring
2706,1992,10,October,Sunday,4,Spring
2707,1992,10,October,Thursday,4,Spring
2708,1992,10,October,Tuesday,4,Spring
2709,1992,10,October,Wednesday,4,Spring
2710,1992,9,September,Friday,3,Spring
2711,1992,9,September,Monday,3,Spring
2712,1992,9,September,Saturday,3,Spring
2713,1992,9,September,Sunday,3,Spring
2714,1992,9,September,Thursday,3,Spring
2715,1992,9,September,Tuesday,3,Spring
2716,1992,9,September,Wednesday,3,Spring
2717,1992,8,August,Friday,3,Winter
2718,1992,8,August,Monday,3,Winter
2719,1992,8,August,Saturday,3,Winter
2720,1992,8,August,Sunday,3,Winter
2721,1992,8,August,Thursday,3,Winter
2722,1992,8,August,Tuesday,3,Winter
2723,1992,8,August,Wednesday,3,Winter
2724,1992,7,July,Friday,3,Winter
2725,1992,7,July,Monday,3,Winter
2726,1992,7,July,Saturday,3,Winter
2727,1992,7,July,Sunday,3,Winter
2728,1992,7,July,Thursday,3,Winter
2729,1992,7,July,Tuesday,3,Winter
2730,1992,7,July,Wednesday,3,Winter
2731,1992,6,June,Friday,2,Winter
2732,1992,6,June,Monday,2,Winter
2733,1992,6,June,Saturday,2,Winter
2734,1992,6,June,Sunday,2,Winter
2735,1992,6,June,Thursday,2,Winter
2736,1992,6,June,Tuesday,2,Winter
2737,1992,6,June,Wednesday,2,Winter
2738,1992,5,May,Friday,2,Autumn
2739,1992,5,May,Monday,2,Autumn
2740,1992,5,May,Saturday,2,Autumn
2741,1992,5,May,Sunday,2,Autumn
2742,1992,5,May,Thursday,2,Autumn
2743,1992,5,May,Tuesday,2,Autumn
2744,1992,5,May,Wednesday,2,Autumn
2745,1992,4,April,Friday,2,Autumn
2746,1992,4,April,Monday,2,Autumn
2747,1992,4,April,Saturday,2,Autumn
2748,1992,4,April,Sunday,2,Autumn
2749,1992,4,April,Thursday,2,Autumn
2750,1992,4,April,Tuesday,2,Autumn
2751,1992,4,April,Wednesday,2,Autumn
2752,1992,3,March,Friday,1,Autumn
2753,1992,3,March,Monday,1,Autumn
2754,1992,3,March,Saturday,1,Autumn
2755,1992,3,March,Sunday,1,Autumn
2756,1992,3,March,Thursday,1,Autumn
2757,1992,3,March,Tuesday,1,Autumn
2758,1992,3,March,Wednesday,1,Autumn
2759,1992,2,February,Friday,1,Summer
2760,1992,2,February,Monday,1,Summer
2761,1992,2,February,Saturday,1,Summer
2762,1992,2,February,Sunday,1,Summer
2763,1992,2,February,Thursday,1,Summer
2764,1992,2,February,Tuesday,1,Summer
2765,1992,2,February,Wednesday,1,Summer
2766,1992,1,January,Friday,1,Summer
2767,1992,1,January,Monday,1,Summer
2768,1992,1,January,Saturday,1,Summer
2769,1992,1,January,Sunday,1,Summer
2770,1992,1,January,Thursday,1,Summer
2771,1992,1,January,Tuesday,1,Summer
2772,1992,1,January,Wednesday,1,Summer
2773,1991,12,December,Friday,4,Summer
2774,1991,12,December,Monday,4,Summer
2775,1991,12,December,Saturday,4,Summer
2776,1991,12,December,Sunday,4,Summer
2777,1991,12,December,Thursday,4,Summer
2778,1991,12,December,Tuesday,4,Summer
2779,1991,12,December,Wednesday,4,Summer
2780,1991,11,November,Friday,4,Spring
2781,1991,11,November,Monday,4,Spring
2782,1991,11,November,Saturday,4,Spring
2783,1991,11,November,Sunday,4,Spring
2784,1991,11,November,Thursday,4,Spring
2785,1991,11,November,Tuesday,4,Spring
2786,1991,11,November,Wednesday,4,Spring
2787,1991,10,October,Friday,4,Spring
2788,1991,10,October,Monday,4,Spring
2789,1991,10,October,Saturday,4,Spring
2790,1991,10,October,Sunday,4,Spring
2791,1991,10,October,Thursday,4,Spring
2792,1991,10,October,Tuesday,4,Spring
2793,1991,10,October,Wednesday,4,Spring
2794,1991,9,September,Friday,3,Spring
2795,1991,9,September,Monday,3,Spring
2796,1991,9,September,Saturday,3,Spring
2797,1991,9,September,Sunday,3,Spring
2798,1991,9,September,Thursday,3,Spring
2799,1991,9,September,Tuesday,3,Spring
2800,1991,9,September,Wednesday,3,Spring
2801,1991,8,August,Friday,3,Winter
2802,1991,8,August,Monday,3,Winter
2803,1991,8,August,Saturday,3,Winter
2804,1991,8,August,Sunday,3,Winter
2805,1991,8,August,Thursday,3,Winter
2806,1991,8,August,Tuesday,3,Winter
2807,1991,8,August,Wednesday,3,Winter
2808,1991,7,July,Friday,3,Winter
2809,1991,7,July,Monday,3,Winter
2810,1991,7,July,Saturday,3,Winter
2811,1991,7,July,Sunday,3,Winter
2812,1991,7,July,Thursday,3,Winter
2813,1991,7,July,Tuesday,3,Winter
2814,1991,7,July,Wednesday,3,Winter
2815,1991,6,June,Friday,2,Winter
2816,1991,6,June,Monday,2,Winter
2817,1991,6,June,Saturday,2,Winter
2818,1991,6,June,Sunday,2,Winter
2819,1991,6,June,Thursday,2,Winter
2820,1991,6,June,Tuesday,2,Winter
2821,1991,6,June,Wednesday,2,Winter
2822,1991,5,May,Friday,2,Autumn
2823,1991,5,May,Monday,2,Autumn
2824,1991,5,May,Saturday,2,Autumn
2825,1991,5,May,Sunday,2,Autumn
2826,1991,5,May,Thursday,2,Autumn
2827,1991,5,May,Tuesday,2,Autumn
2828,1991,5,May,Wednesday,2,Autumn
2829,1991,4,April,Friday,2,Autumn
2830,1991,4,April,Monday,2,Autumn
2831,1991,4,April,Saturday,2,Autumn
2832,1991,4,April,Sunday,2,Autumn
2833,1991,4,April,Thursday,2,Autumn
2834,1991,4,April,Tuesday,2,Autumn
2835,1991,4,April,Wednesday,2,Autumn
2836,1991,3,March,Friday,1,Autumn
2837,1991,3,March,Monday,1,Autumn
2838,1991,3,March,Saturday,1,Autumn
2839,1991,3,March,Sunday,1,Autumn
2840,1991,3,March,Thursday,1,Autumn
2841,1991,3,March,Tuesday,1,Autumn
2842,1991,3,March,Wednesday,1,Autumn
2843,1991,2,February,Friday,1,Summer
2844,1991,2,February,Monday,1,Summer
2845,1991,2,February,Saturday,1,Summer
2846,1991,2,February,Sunday,1,Summer
2847,1991,2,February,Thursday,1,Summer
2848,1991,2,February,Tuesday,1,Summer
2849,1991,2,February,Wednesday,1,Summer
2850,1991,1,January,Friday,1,Summer
2851,1991,1,January,Monday,1,Summer
2852,1991,1,January,Saturday,1,Summer
2853,1991,1,January,Sunday,1,Summer
2854,1991,1,January,Thursday,1,Summer
2855,1991,1,January,Tuesday,1,Summer
2856,1991,1,January,Wednesday,1,Summer
2857,1990,12,December,Friday,4,Summer
2858,1990,12,December,Monday,4,Summer
2859,1990,12,December,Saturday,4,Summer
2860,1990,12,December,Sunday,4,Summer
2861,1990,12,December,Thursday,4,Summer
2862,1990,12,December,Tuesday,4,Summer
2863,1990,12,December,Wednesday,4,Summer
2864,1990,11,November,Friday,4,Spring
2865,1990,11,November,Monday,4,Spring
2866,1990,11,November,Saturday,4,Spring
2867,1990,11,November,Sunday,4,Spring
2868,1990,11,November,Thursday,4,Spring
2869,1990,11,November,Tuesday,4,Spring
2870,1990,11,November,Wednesday,4,Spring
2871,1990,10,October,Friday,4,Spring
2872,1990,10,October,Monday,4,Spring
2873,1990,10,October,Saturday,4,Spring
2874,1990,10,October,Sunday,4,Spring
2875,1990,10,October,Thursday,4,Spring
2876,1990,10,October,Tuesday,4,Spring
2877,1990,10,October,Wednesday,4,Spring
2878,1990,9,September,Friday,3,Spring
2879,1990,9,September,Monday,3,Spring
2880,1990,9,September,Saturday,3,Spring
2881,1990,9,September,Sunday,3,Spring
2882,1990,9,September,Thursday,3,Spring
2883,1990,9,September,Tuesday,3,Spring
2884,1990,9,September,Wednesday,3,Spring
2885,1990,8,August,Friday,3,Winter
2886,1990,8,August,Monday,3,Winter
2887,1990,8,August,Saturday,3,Winter
2888,1990,8,August,Sunday,3,Winter
2889,1990,8,August,Thursday,3,Winter
2890,1990,8,August,Tuesday,3,Winter
2891,1990,8,August,Wednesday,3,Winter
2892,1990,7,July,Friday,3,Winter
2893,1990,7,July,Monday,3,Winter
2894,1990,7,July,Saturday,3,Winter
2895,1990,7,July,Sunday,3,Winter
2896,1990,7,July,Thursday,3,Winter
2897,1990,7,July,Tuesday,3,Winter
2898,1990,7,July,Wednesday,3,Winter
2899,1990,6,June,Friday,2,Winter
2900,1990,6,June,Monday,2,Winter
2901,1990,6,June,Saturday,2,Winter
2902,1990,6,June,Sunday,2,Winter
2903,1990,6,June,Thursday,2,Winter
2904,1990,6,June,Tuesday,2,Winter
2905,1990,6,June,Wednesday,2,Winter
2906,1990,5,May,Friday,2,Autumn
2907,1990,5,May,Monday,2,Autumn
2908,1990,5,May,Saturday,2,Autumn
2909,1990,5,May,Sunday,2,Autumn
2910,1990,5,May,Thursday,2,Autumn
2911,1990,5,May,Tuesday,2,Autumn
2912,1990,5,May,Wednesday,2,Autumn
2913,1990,4,April,Friday,2,Autumn
2914,1990,4,April,Monday,2,Autumn
2915,1990,4,April,Saturday,2,Autumn
2916,1990,4,April,Sunday,2,Autumn
2917,1990,4,April,Thursday,2,Autumn
2918,1990,4,April,Tuesday,2,Autumn
2919,1990,4,April,Wednesday,2,Autumn
2920,1990,3,March,Friday,1,Autumn
2921,1990,3,March,Monday,1,Autumn
2922,1990,3,March,Saturday,1,Autumn
2923,1990,3,March,Sunday,1,Autumn
2924,1990,3,March,Thursday,1,Autumn
2925,1990,3,March,Tuesday,1,Autumn
2926,1990,3,March,Wednesday,1,Autumn
2927,1990,2,February,Friday,1,Summer
2928,1990,2,February,Monday,1,Summer
2929,1990,2,February,Saturday,1,Summer
2930,1990,2,February,Sunday,1,Summer
2931,1990,2,February,Thursday,1,Summer
2932,1990,2,February,Tuesday,1,Summer
2933,1990,2,February,Wednesday,1,Summer
2934,1990,1,January,Friday,1,Summer
2935,1990,1,January,Monday,1,Summer
2936,1990,1,January,Saturday,1,Summer
2937,1990,1,January,Sunday,1,Summer
2938,1990,1,January,Thursday,1,Summer
2939,1990,1,January,Tuesday,1,Summer
2940,1990,1,January,Wednesday,1,Summer
2941,1989,12,December,Friday,4,Summer
2942,1989,12,December,Monday,4,Summer
2943,1989,12,December,Saturday,4,Summer
2944,1989,12,December,Sunday,4,Summer
2945,1989,12,December,Thursday,4,Summer
2946,1989,12,December,Tuesday,4,Summer
2947,1989,12,December,Wednesday,4,Summer
2948,1989,11,November,Friday,4,Spring
2949,1989,11,November,Monday,4,Spring
2950,1989,11,November,Saturday,4,Spring
2951,1989,11,November,Sunday,4,Spring
2952,1989,11,November,Thursday,4,Spring
2953,1989,11,November,Tuesday,4,Spring
2954,1989,11,November,Wednesday,4,Spring
2955,1989,10,October,Friday,4,Spring
2956,1989,10,October,Monday,4,Spring
2957,1989,10,October,Saturday,4,Spring
2958,1989,10,October,Sunday,4,Spring
2959,1989,10,October,Thursday,4,Spring
2960,1989,10,October,Tuesday,4,Spring
2961,1989,10,October,Wednesday,4,Spring
2962,1989,9,September,Friday,3,Spring
2963,1989,9,September,Monday,3,Spring
2964,1989,9,September,Saturday,3,Spring
2965,1989,9,September,Sunday,3,Spring
2966,1989,9,September,Thursday,3,Spring
2967,1989,9,September,Tuesday,3,Spring
2968,1989,9,September,Wednesday,3,Spring
2969,1989,8,August,Friday,3,Winter
2970,1989,8,August,Monday,3,Winter
2971,1989,8,August,Saturday,3,Winter
2972,1989,8,August,Sunday,3,Winter
2973,1989,8,August,Thursday,3,Winter
2974,1989,8,August,Tuesday,3,Winter
2975,1989,8,August,Wednesday,3,Winter
2976,1989,7,July,Friday,3,Winter
2977,1989,7,July,Monday,3,Winter
2978,1989,7,July,Saturday,3,Winter
2979,1989,7,July,Sunday,3,Winter
2980,1989,7,July,Thursday,3,Winter
2981,1989,7,July,Tuesday,3,Winter
2982,1989,7,July,Wednesday,3,Winter
2983,1989,6,June,Friday,2,Winter
2984,1989,6,June,Monday,2,Winter
2985,1989,6,June,Saturday,2,Winter
2986,1989,6,June,Sunday,2,Winter
2987,1989,6,June,Thursday,2,Winter
2988,1989,6,June,Tuesday,2,Winter
2989,1989,6,June,Wednesday,2,Winter
2990,1989,5,May,Friday,2,Autumn
2991,1989,5,May,Monday,2,Autumn
2992,1989,5,May,Saturday,2,Autumn
2993,1989,5,May,Sunday,2,Autumn
2994,1989,5,May,Thursday,2,Autumn
2995,1989,5,May,Tuesday,2,Autumn
2996,1989,5,May,Wednesday,2,Autumn
2997,1989,4,April,Friday,2,Autumn
2998,1989,4,April,Monday,2,Autumn
2999,1989,4,April,Saturday,2,Autumn
3000,1989,4,April,Sunday,2,Autumn
3001,1989,4,April,Thursday,2,Autumn
3002,1989,4,April,Tuesday,2,Autumn
3003,1989,4,April,Wednesday,2,Autumn
3004,1989,3,March,Friday,1,Autumn
3005,1989,3,March,Monday,1,Autumn
3006,1989,3,March,Saturday,1,Autumn
3007,1989,3,March,Sunday,1,Autumn
3008,1989,3,March,Thursday,1,Autumn
3009,1989,3,March,Tuesday,1,Autumn
3010,1989,3,March,Wednesday,1,Autumn
3011,1989,2,February,Friday,1,Summer
3012,1989,2,February,Monday,1,Summer
3013,1989,2,February,Saturday,1,Summer
3014,1989,2,February,Sunday,1,Summer
3015,1989,2,February,Thursday,1,Summer
3016,1989,2,February,Tuesday,1,Summer
3017,1989,2,February,Wednesday,1,Summer
3018,1989,1,January,Friday,1,Summer
3019,1989,1,January,Monday,1,Summer
3020,1989,1,January,Saturday,1,Summer
3021,1989,1,January,Sunday,1,Summer
3022,1989,1,January,Thursday,1,Summer
3023,1989,1,January,Tuesday,1,Summer
3024,1989,1,January,Wednesday,1,Summer
