crash_event,fact_id,victim_key,crash_id,date_key,time_key,location_key,remoteness_key,road_key,vehicle_key,fatalities,fatality_rate_per_100k_dwellings,risk_factor_score
20241294,417,20,417,28,1124,159,1,13,1,1,5.0554,2.4
20241304,418,255,418,28,260,67,1,31,1,1,4.7872,1.95
20245112,419,123,419,28,261,23,2,15,1,1,47.3485,3.0
20242123,420,127,420,28,262,149,1,13,1,1,1.6241,3.6
20243197,421,256,421,28,102,184,3,14,1,1,0.1925,2.7
20242144,422,57,422,28,263,149,1,8,1,1,1.6241,2.25
20241199,423,257,423,28,177,185,3,29,1,2,1.9027,3.15
20243066,424,121,424,29,50,164,2,3,1,1,1.1989,1.5
20243203,425,258,425,29,151,52,2,4,1,1,5.6051,4.8
20243233,426,259,426,29,151,114,2,4,2,1,3.3481,4.8
20242209,427,209,427,29,2,160,1,1,1,1,3.462,2.8
20242056,428,48,428,29,1222,149,3,20,1,1,1.6241,1.95
20245152,429,260,429,29,1228,23,2,15,1,1,47.3485,2.0
20242130,430,42,430,29,264,58,1,1,1,1,10.6293,2.8
20243109,431,148,431,29,80,61,2,4,1,2,13.2249,3.2
20243010,432,261,432,29,1159,42,4,6,1,1,31.6156,2.6
20247035,433,262,433,29,1226,25,2,5,1,1,11.2982,2.0
20243181,434,263,434,29,1227,60,3,6,1,1,1.1448,2.6
20246018,435,107,435,29,206,158,1,29,5,1,3.8619,2.1
20241071,436,264,436,29,1168,186,3,26,1,1,1.7115,2.1
20241186,437,127,437,29,174,115,1,9,1,1,9.7694,2.4
20243078,438,265,438,29,101,34,3,36,1,1,0.7938,2.7
20241223,439,266,439,29,266,18,3,19,1,1,1.1176,2.88
20245136,440,43,440,29,91,26,3,17,1,1,2.7766,2.7
20241221,441,107,441,29,10,153,3,26,1,1,2.8204,3.78
20241143,442,169,442,29,267,28,1,1,1,1,1.5554,5.04
20243242,443,14,443,29,102,89,2,6,1,1,6.1862,4.68
20247031,444,131,444,29,129,25,2,5,1,1,11.2982,3.6
20242189,445,121,445,30,268,187,3,3,1,1,1.4788,1.8
20245102,446,267,446,30,50,23,2,15,1,1,47.3485,3.6
20242170,447,268,447,30,269,188,3,26,4,1,2.0033,3.78
20243043,448,154,448,30,1248,117,3,31,4,1,0.6711,1.95
20241140,449,269,449,30,1190,189,1,4,1,1,5.4177,3.2
20244063,450,270,450,30,233,190,5,10,1,1,162.3377,3.2
20245010,451,12,451,30,119,26,3,17,1,1,2.7766,1.5
20241131,452,271,452,30,1104,191,2,1,1,1,12.2895,2.8
20245019,453,246,453,30,272,26,3,22,1,1,2.7766,1.5
20242172,454,272,454,30,1156,192,3,26,1,1,1.3914,2.1
20241111,455,132,455,30,1198,153,3,29,1,1,2.8204,2.1
20242055,456,69,456,30,274,193,3,14,1,1,1.4627,1.8
20241017,457,273,457,30,275,19,3,3,1,1,1.2308,1.0
20244067,458,199,458,30,276,194,3,16,1,1,1.8233,1.8
20246024,459,274,459,31,277,195,4,1,1,1,145.1379,5.04
20241254,460,4,460,31,32,87,1,31,1,2,3.9624,3.51
20247004,461,104,461,31,278,25,2,5,1,1,11.2982,2.4
20243011,462,275,462,31,80,140,1,12,1,1,5.4148,2.16
20245147,463,138,463,31,1160,23,2,15,1,1,47.3485,2.4
20246011,464,276,464,31,1159,196,2,29,1,1,10.7828,2.52
20242177,465,277,465,31,279,173,3,48,1,1,1.0684,1.44
20241127,466,240,466,31,1191,4,2,47,1,1,7.719,1.08
20241210,467,278,467,31,8,46,2,1,1,1,3.6069,3.36
20242132,468,279,468,31,280,160,1,6,1,2,6.924,4.68
20242184,469,280,469,31,281,169,1,29,1,1,1.9862,3.78
20243024,470,281,470,31,129,117,3,21,1,1,0.6711,4.32
20241253,471,282,471,31,129,54,1,6,1,1,4.3815,4.68
20245058,472,283,472,31,282,23,2,15,1,3,142.0455,3.6
20242224,473,214,473,31,283,176,3,8,1,1,1.6566,2.7
20243031,474,112,474,32,88,92,3,3,1,1,0.3693,1.8
20242069,475,103,475,32,284,193,3,8,1,1,1.4627,2.7
20245076,476,102,476,32,285,8,1,5,1,1,8.4218,3.6
20243156,477,162,477,32,1,60,3,8,1,1,1.1448,2.7
20242251,478,134,478,32,286,197,3,27,1,1,0.8277,2.34
20244034,479,185,479,32,35,135,3,12,1,1,6.1463,2.16
20242090,480,127,480,32,1149,82,3,4,1,1,2.2971,3.84
20243231,481,284,481,32,1159,73,2,6,1,4,22.1693,3.12
20242194,482,285,482,32,45,27,1,28,1,1,5.1046,2.88
20245085,483,286,483,32,287,26,3,18,1,1,2.7766,2.7
20243142,484,287,484,33,1179,172,2,4,1,1,18.2017,3.2
20242043,485,69,485,33,73,182,3,3,4,1,0.9964,1.0
20243124,486,288,486,33,1132,32,2,4,4,1,1.9118,3.2
20244007,487,160,487,33,1183,198,1,12,1,1,1.3246,1.8
20242060,488,289,488,33,1253,132,3,27,1,1,1.6776,1.95
20243104,489,290,489,33,1170,31,2,8,1,1,14.3246,1.5
20244041,490,291,490,33,290,39,4,10,1,1,34.3643,4.8
20247043,491,292,491,33,10,25,2,5,4,1,11.2982,3.0
20246026,492,290,492,33,291,199,2,44,1,1,3.1879,2.7
20243021,493,57,493,34,50,114,2,4,2,1,3.3481,4.8
20245140,494,293,494,34,292,23,2,15,1,1,47.3485,3.0
20242155,495,35,495,34,1176,200,1,4,1,1,12.9032,3.2
20242032,496,294,496,34,272,201,3,49,4,1,1.9976,1.4
20241285,497,262,497,34,1141,24,3,32,1,1,0.7494,2.1
20245011,498,295,498,34,150,26,3,17,1,1,2.7766,2.25
20244066,499,101,499,34,9,7,2,50,1,1,29.8686,3.9
20242064,500,119,500,34,294,202,3,14,1,1,1.5798,2.7
20242164,501,91,501,34,295,82,3,26,1,1,2.2971,3.15
20244035,502,175,502,34,296,33,1,1,1,1,22.7118,4.2
20242252,503,296,503,35,1176,5,1,5,1,1,11.9775,2.0
20243018,504,246,504,35,1119,34,3,31,1,1,0.7938,1.95
20242086,505,239,505,35,297,93,3,29,1,1,1.6981,2.1
20243217,506,297,506,35,80,61,2,27,4,1,6.6124,1.95
20243251,507,298,507,35,101,140,1,4,2,1,5.4148,4.8
20243058,508,299,508,35,9,114,2,6,1,1,3.3481,3.9
20245053,509,20,509,35,298,23,2,15,7,1,47.3485,3.0
20247038,510,69,510,35,213,25,2,5,1,1,11.2982,3.0
20244046,511,10,511,35,299,33,1,1,1,1,22.7118,4.2
20245014,512,266,512,35,300,26,3,18,1,1,2.7766,2.25
20243085,513,166,513,36,1190,86,1,8,1,1,2.7923,1.5
20244039,514,113,514,36,301,59,1,6,1,1,16.5399,2.6
20243240,515,300,515,36,1179,32,2,6,1,1,1.9118,2.6
20247049,516,239,516,36,302,203,4,51,1,1,34.0136,2.0
20247017,517,301,517,36,302,203,4,51,1,2,68.0272,2.0
20246002,518,138,518,36,303,204,2,4,1,2,28.9477,3.2
20242099,519,302,519,36,1188,205,1,4,1,2,11.2108,3.2
20247036,520,130,520,36,1116,203,4,15,1,2,68.0272,2.0
20241176,521,273,521,36,1170,18,3,21,1,1,1.1176,2.4
20243063,522,97,522,36,1170,34,3,14,1,1,0.7938,1.8
20247022,523,186,523,36,1218,206,4,52,4,1,34.1064,3.2
20241086,524,303,524,36,160,120,3,32,1,1,2.8012,2.1
20241224,525,243,525,36,177,79,1,31,1,1,2.8012,3.51
20241265,526,285,526,37,1203,207,3,4,1,1,0.7464,3.2
20241202,527,304,527,37,305,191,2,37,1,1,12.2895,1.4
20245052,528,305,528,37,264,26,3,18,1,1,2.7766,1.5
20245064,529,306,529,37,119,23,2,15,1,1,47.3485,2.0
20246023,530,79,530,37,306,158,1,26,5,1,3.8619,2.1
20241293,531,148,531,37,307,49,2,10,2,1,22.8676,3.2
20241299,532,16,532,37,81,208,1,4,1,1,30.8071,3.2
20244078,533,86,533,37,308,209,3,23,1,1,4.3016,1.2
20243164,534,131,534,37,1132,92,3,8,4,1,0.3693,1.5
20242201,535,150,535,37,1115,210,1,11,1,1,2.8023,2.0
20245117,536,35,536,37,1170,26,3,17,1,1,2.7766,1.5
20241307,537,204,537,37,309,115,1,6,1,1,9.7694,3.9
20242074,538,231,538,37,310,150,1,6,1,2,9.6721,3.9
20241243,539,307,539,37,311,94,2,10,2,2,32.1027,4.8
20247034,540,102,540,37,312,211,2,27,1,1,6.8766,2.925
20241260,541,308,541,38,313,212,2,36,1,1,17.1174,2.7
20243004,542,243,542,38,50,164,2,21,1,1,1.1989,4.32
20246014,543,7,543,38,79,213,2,53,1,2,41.2371,1.62
20242024,544,191,544,38,314,214,2,14,2,1,29.4377,2.16
20245105,545,309,545,38,278,23,2,15,1,1,47.3485,2.4
20243169,546,310,546,38,1132,129,1,20,1,1,5.4148,2.34
20243081,547,311,547,38,1132,69,1,4,1,2,4.3402,3.84
20242169,548,93,548,38,24,215,2,1,1,1,44.3459,3.36
20242119,549,312,549,38,1227,5,1,5,1,1,11.9775,2.4
20241110,550,108,550,38,1227,51,3,3,1,1,1.1248,1.2
20241082,551,311,551,38,315,216,3,26,1,1,2.1789,3.78
20242062,552,313,552,38,295,141,1,4,1,1,0.8152,5.76
20245132,553,34,553,38,316,26,3,17,1,1,2.7766,2.7
20241159,554,294,554,39,144,98,2,6,1,1,8.1626,4.68
20246022,555,314,555,39,317,154,1,38,1,1,4.0219,2.34
20241229,556,8,556,39,1113,217,1,31,1,1,1.7007,2.34
20245062,557,315,557,39,318,23,2,15,1,1,47.3485,2.4
20242026,558,66,558,39,319,44,1,27,1,1,1.8807,2.34
20247009,559,316,559,39,1104,203,4,15,1,1,34.0136,2.4
20242268,560,37,560,39,182,124,1,2,4,1,4.078,1.8
20242238,561,254,561,39,320,218,1,3,1,1,6.2402,1.2
20242122,562,111,562,39,1210,179,3,26,1,1,1.3078,2.52
20241046,563,258,563,39,1159,102,1,1,1,3,20.3542,3.36
20243192,564,223,564,39,1132,129,1,6,1,1,5.4148,3.12
20241032,565,238,565,39,1115,219,1,2,1,2,46.8933,1.8
20241031,566,266,566,39,62,220,5,21,1,1,81.4332,2.88
20243254,567,13,567,39,1200,117,3,27,1,1,0.6711,2.34
20243133,568,157,568,39,1200,42,4,11,1,1,31.6156,2.4
20241203,569,50,569,39,66,22,2,6,1,1,8.1553,4.68
20247046,570,317,570,39,321,221,4,50,1,1,81.1688,4.68
20243118,571,101,571,40,136,71,3,27,1,1,0.1925,2.925
20243173,572,123,572,40,1,73,2,2,1,1,5.5423,2.25
20243199,573,318,573,40,106,92,3,16,1,1,0.3693,1.2
20244003,574,293,574,40,322,78,3,14,1,1,1.7508,1.8
20241298,575,161,575,40,95,156,1,37,2,1,3.8251,1.4
20242112,576,319,576,40,323,222,1,1,1,2,13.3797,2.8
20243092,577,274,577,40,1179,38,1,4,4,1,1.9004,3.2
20243042,578,142,578,40,1159,223,3,8,1,1,0.1925,1.5
20243221,579,80,579,40,1227,92,3,54,1,1,0.3693,1.0
20244005,580,98,580,40,324,224,2,11,1,1,19.0223,2.0
20243178,581,246,581,40,1200,104,3,8,1,1,0.531,1.5
20245074,582,318,582,40,325,26,3,34,1,1,2.7766,1.0
20242196,583,20,583,40,325,205,1,11,1,1,5.6054,2.0
20244050,584,131,584,40,1168,175,1,23,1,1,5.9666,1.2
20241208,585,320,585,40,226,162,2,1,2,1,37.1195,4.2
20242259,586,148,586,41,1207,88,2,1,2,1,9.8299,2.8
20242212,587,49,587,41,1248,225,3,23,1,1,1.8144,1.2
20244045,588,240,588,41,327,133,3,17,1,1,2.5313,1.5
20243019,589,223,589,41,1119,50,1,14,1,1,1.3504,1.8
20241036,590,308,590,41,328,87,1,30,1,1,1.9812,3.2
20242226,591,186,591,41,329,47,3,3,1,1,1.2049,1.0
20247007,592,85,592,41,330,25,2,50,1,1,11.2575,2.6
20243074,593,321,593,41,1227,117,3,14,6,1,0.6711,1.8
20241003,594,293,594,41,1241,41,2,11,1,1,16.675,2.0
20241277,595,15,595,41,1128,183,2,6,1,1,21.692,2.6
20241249,596,4,596,41,174,170,1,3,1,1,4.2332,1.0
20242020,597,322,597,41,116,226,3,26,1,1,1.7183,2.1
20242108,598,323,598,41,332,146,3,26,1,1,1.3713,3.15
20243120,599,324,599,41,9,38,1,13,2,1,1.9004,3.6
20242187,600,109,600,41,10,227,1,4,1,1,10.6293,4.8
20245075,601,199,601,41,333,23,2,15,1,1,47.3485,3.0
20243116,602,109,602,41,311,61,2,4,2,2,13.2249,4.8
20245151,603,70,603,41,86,26,3,17,1,1,2.7766,2.25
20242133,604,154,604,42,88,176,3,27,1,1,1.6566,2.925
20241092,605,147,605,42,334,45,3,13,1,1,0.1925,3.6
20245050,606,325,606,42,32,8,1,7,1,2,16.8435,3.0
20245091,607,250,607,42,335,26,3,17,1,1,2.7766,2.25
20242121,608,326,608,42,336,47,3,26,1,1,1.2049,2.1
20245054,609,327,609,42,1108,23,2,15,1,1,47.3485,2.0
20243214,610,328,610,42,1119,228,2,4,2,1,1.3504,3.2
20241118,611,329,611,42,1104,43,2,6,1,1,25.2016,2.6
20245096,612,330,612,42,72,23,2,15,4,1,47.3485,2.0
20243157,613,235,613,42,95,71,3,20,1,1,0.1925,1.95
20241190,614,11,614,42,1185,48,1,29,2,1,10.846,2.1
20241097,615,269,615,42,1159,102,1,1,1,1,6.7847,2.8
20242265,616,331,616,42,338,200,1,1,1,2,25.8065,2.8
20241250,617,326,617,42,1105,185,3,32,1,1,0.9513,2.1
20242200,618,17,618,42,1218,81,1,6,4,1,11.6959,2.6
20242178,619,332,619,42,1117,5,1,5,1,1,11.9775,2.0
20242234,620,333,620,42,84,205,1,11,1,1,5.6054,3.0
20242048,621,17,621,42,340,192,3,32,1,1,1.3914,3.15
20245007,622,334,622,42,87,26,3,17,4,1,2.7766,2.25
20245126,623,127,623,43,341,23,2,15,4,2,94.697,2.0
20242003,624,314,624,43,1246,160,1,2,1,1,3.462,1.5
20243061,625,332,625,43,1132,228,2,28,1,1,1.3504,2.4
20243252,626,335,626,43,1132,66,3,12,1,2,1.062,1.8
20242162,627,336,627,43,342,229,3,21,1,1,1.8144,2.4
20244071,628,318,628,43,343,198,3,21,1,1,1.3246,2.4
20241047,629,209,629,43,8,230,3,23,1,1,1.1701,1.2
20241205,630,46,630,43,1168,128,3,26,1,1,3.8742,2.1
20241024,631,337,631,43,66,45,3,26,1,1,0.1925,3.78
20242096,632,191,632,43,344,141,3,21,1,1,0.8152,4.32
20242240,633,265,633,43,29,226,3,13,1,1,1.7183,4.32
20243139,634,209,634,43,13,100,3,16,6,1,0.1925,2.16
20243075,635,338,635,44,136,71,3,44,1,1,0.1925,3.24
20244051,636,97,636,44,153,78,3,27,1,1,1.7508,1.95
20241070,637,332,637,44,1104,118,2,1,1,1,2.6251,2.8
20244079,638,10,638,44,1104,231,2,3,1,1,8.8913,1.0
20243051,639,245,639,44,95,89,2,6,1,3,18.5586,2.6
20242237,640,59,640,44,182,149,3,12,1,1,1.6241,1.8
20243148,641,31,641,44,80,86,2,4,1,1,2.7923,3.2
20242157,642,82,642,44,345,225,3,27,1,1,1.8144,1.95
20244022,643,186,643,44,200,39,5,21,1,1,34.3643,2.4
20241142,644,339,644,44,206,79,1,29,1,1,2.8012,2.1
20241124,645,131,645,44,1130,217,1,4,1,1,1.7007,3.2
20241010,646,323,646,44,125,37,2,10,5,1,35.0754,3.2
20241252,647,340,647,44,346,156,1,31,1,1,3.8251,2.925
20245009,648,99,648,44,347,8,1,7,1,3,25.2653,3.0
20243155,649,266,649,44,311,42,4,8,1,1,31.6156,2.25
20243163,650,265,650,45,88,114,1,4,1,1,3.3481,5.76
20247027,651,17,651,45,106,25,2,5,1,1,11.2982,2.4
20247042,652,199,652,45,1146,25,2,5,1,1,11.2982,2.4
20247020,653,341,653,45,1179,25,2,5,1,1,11.2982,2.4
20245142,654,332,654,45,1177,8,1,5,1,1,8.4218,2.4
20243269,655,342,655,45,1170,119,1,31,1,1,3.4825,2.34
20245121,656,318,656,45,84,23,2,15,6,1,47.3485,3.6
20245081,657,258,657,45,129,26,3,18,1,1,2.7766,2.7
20242166,658,19,658,45,348,5,1,5,1,1,11.9775,3.6
20243056,659,343,659,45,13,232,5,14,1,1,11.0461,3.24
20243049,660,344,660,46,88,232,5,46,1,1,11.0461,1.8
20243103,661,16,661,46,136,100,3,33,1,1,0.1925,1.44
20242233,662,49,662,46,349,233,3,3,1,1,1.4788,1.8
20243014,663,31,663,46,1119,228,1,11,1,1,1.3504,2.4
20241198,664,345,664,46,350,24,3,32,1,1,0.7494,2.52
20242249,665,8,665,46,1185,171,3,32,1,1,2.1305,2.52
20243154,666,147,666,46,80,73,2,4,6,3,16.6269,3.84
20241100,667,108,667,46,351,51,3,23,1,1,1.1248,1.44
20241074,668,163,668,46,1154,109,1,29,1,1,2.2391,2.52
20243263,669,346,669,46,1159,228,1,4,2,1,1.3504,3.84
20242016,670,107,670,46,1159,234,3,9,1,1,2.4691,2.88
20244017,671,347,671,46,353,39,5,25,1,1,34.3643,3.12
20244009,672,107,672,46,1165,235,3,23,1,1,2.4007,1.44
20242085,673,206,673,46,1124,193,3,27,1,1,1.4627,2.34
20244012,674,107,674,46,355,39,4,10,1,1,34.3643,5.76
20243205,675,348,675,46,129,34,3,2,1,1,0.7938,2.7
20241035,676,349,676,46,356,53,3,47,1,1,0.7464,1.62
20241161,677,350,677,47,153,53,3,14,1,1,0.7464,1.8
20245023,678,351,678,47,357,23,2,15,1,1,47.3485,2.0
20241062,679,186,679,47,358,54,1,21,1,1,4.3815,2.4
20243119,680,3,680,47,101,66,3,20,1,1,0.531,2.925
20245059,681,297,681,47,359,26,3,18,1,1,2.7766,2.25
20241155,682,107,682,47,360,51,3,13,1,1,1.1248,3.6
20243152,683,197,683,47,129,92,1,31,1,1,0.3693,2.925
20247030,684,247,684,47,1227,25,2,5,1,1,11.2982,2.0
20247013,685,292,685,48,361,25,2,5,1,1,11.2982,3.0
20241039,686,319,686,48,106,185,3,29,1,1,0.9513,2.1
20243053,687,102,687,48,106,92,3,27,2,1,0.3693,1.95
20242154,688,352,688,48,362,236,2,10,1,2,7.883,3.2
20243215,689,353,689,48,1190,223,3,21,1,1,0.1925,2.4
20243026,690,354,690,48,95,92,3,27,1,1,0.3693,1.95
20241050,691,225,691,48,363,237,1,21,4,1,1.7872,2.4
20243271,692,338,692,48,1132,114,2,4,2,1,3.3481,3.2
20243236,693,108,693,48,1227,50,1,14,1,1,1.3504,1.8
20241133,694,337,694,48,206,156,1,4,1,1,3.8251,3.2
20248008,695,208,695,48,1117,17,3,14,4,1,0.5343,1.8
20244037,696,88,696,48,244,135,1,3,1,1,6.1463,1.5
20242143,697,325,697,49,364,201,3,49,1,1,1.9976,2.1
20241273,698,355,698,49,365,51,3,3,1,1,1.1248,1.5
20242067,699,356,699,49,2,179,3,4,1,1,1.3078,3.2
20242214,700,340,700,49,1119,238,2,29,1,1,15.108,2.1
20245158,701,357,701,49,366,26,3,17,1,1,2.7766,1.5
20243238,702,286,702,49,1179,239,4,4,1,1,16.7392,3.2
20242011,703,91,703,49,367,218,1,8,1,1,6.2402,1.5
20241180,704,284,704,49,125,64,3,23,1,1,1.2021,1.2
20241059,705,129,705,49,76,77,3,3,1,1,0.1925,1.0
20241021,706,132,706,49,174,74,3,14,1,1,1.478,1.8
20242254,707,358,707,49,368,233,3,21,1,1,1.4788,3.6
20245138,708,193,708,49,369,8,1,5,1,1,8.4218,3.0
20245157,709,214,709,49,311,26,3,34,1,1,2.7766,1.5
20241245,710,41,710,49,13,240,1,31,1,1,9.3528,2.925
20243256,711,359,711,49,13,55,2,23,4,1,1.377,1.8
20243126,712,32,712,50,1132,228,1,31,1,1,1.3504,1.95
20244082,713,217,713,50,329,59,1,6,1,2,33.0797,2.6
20241108,714,360,714,50,1241,95,3,26,1,1,0.9376,2.1
20245040,715,186,715,50,160,26,3,17,1,1,2.7766,1.5
20242137,716,123,716,50,370,169,1,36,1,1,1.9862,2.7
20241005,717,266,717,50,371,241,1,26,1,1,1.5554,3.78
20241051,718,361,718,50,295,22,1,6,1,1,8.1553,4.68
20243128,719,265,719,50,129,32,2,31,1,1,1.9118,3.51
20242109,720,263,720,50,103,242,3,26,1,1,1.1908,3.78
20241116,721,362,721,50,49,243,3,32,1,1,1.3408,3.78
20247023,722,281,722,50,177,25,2,5,1,1,11.2982,3.6
20242097,723,243,723,51,372,27,1,4,1,1,5.1046,5.76
20245149,724,275,724,51,373,8,1,5,1,1,8.4218,2.0
20243226,725,176,725,51,1179,60,1,4,1,1,1.1448,3.2
20246008,726,299,726,51,1179,11,1,55,1,1,8.8433,0.9
20242092,727,363,727,51,374,244,3,21,1,1,1.5098,2.4
20242125,728,298,728,51,10,226,3,26,1,1,1.7183,3.15
20245120,729,40,729,51,375,23,2,15,1,1,47.3485,3.0
20244077,730,42,730,52,62,175,1,37,1,1,5.9666,1.68
20242066,731,364,731,52,1191,200,1,41,1,1,12.9032,2.16
20242049,732,140,732,52,376,179,3,46,1,1,1.3078,1.2
20243265,733,145,733,52,1200,60,3,3,1,1,1.1448,1.2
20243122,734,365,734,53,88,38,1,14,1,1,1.9004,3.24
20245067,735,119,735,53,377,23,2,15,1,1,47.3485,3.6
20243151,736,276,736,53,1179,117,1,56,1,1,0.6711,1.2
20241283,737,14,737,53,1132,91,2,6,1,1,16.9635,3.12
20242262,738,227,738,53,1170,107,3,26,1,1,4.4631,2.52
20247041,739,89,739,53,1191,25,2,5,1,1,11.2982,2.4
20242100,740,45,740,53,1187,245,5,4,1,1,27.7932,3.84
20247018,741,144,741,53,1218,25,2,5,1,1,11.2982,2.4
20242211,742,356,742,53,378,44,1,8,1,1,1.8807,1.8
20245135,743,13,743,53,66,26,3,34,1,1,2.7766,1.8
20245084,744,102,744,53,379,26,3,17,1,1,2.7766,2.7
20241168,745,75,745,53,315,24,3,32,1,2,1.4988,3.78
20245127,746,271,746,53,311,23,2,15,1,1,47.3485,3.6
20241162,747,366,747,53,380,156,1,1,1,2,7.6502,5.04
20241073,748,22,748,53,381,18,3,4,1,1,1.1176,5.76
20243097,749,367,749,54,151,21,1,21,2,3,18.6382,3.6
20248009,750,368,750,54,382,17,1,5,1,1,0.5343,2.0
20242182,751,192,751,54,153,210,1,4,2,1,2.8023,3.2
20243123,752,337,752,54,95,66,3,8,1,1,0.531,1.5
20242044,753,99,753,54,383,215,2,6,1,1,44.3459,2.6
20242149,754,32,754,54,160,5,1,5,1,1,11.9775,2.0
20243237,755,63,755,54,1200,60,1,6,1,1,1.1448,2.6
20241120,756,215,756,54,149,28,2,10,2,1,2.6251,3.2
20242266,757,20,757,54,281,93,3,12,1,1,1.6981,2.7
20245155,758,7,758,54,384,23,2,15,1,1,47.3485,3.0
20241048,759,186,759,54,356,74,3,32,1,1,1.478,3.15
20247040,760,229,760,54,1227,25,2,5,4,1,11.2982,2.0
20243023,761,369,761,55,50,123,3,20,1,1,0.1925,2.925
20243137,762,370,762,55,151,9,1,4,4,1,5.7316,4.8
20241200,763,275,763,55,385,216,3,13,1,1,2.1789,2.4
20242106,764,371,764,55,93,70,3,11,1,1,0.9674,2.0
20242151,765,67,765,55,1114,141,3,36,1,2,1.6303,1.5
20242223,766,372,766,55,305,246,1,4,2,1,25.3872,3.2
20241259,767,281,767,55,79,180,5,10,1,1,3.0945,3.2
20241264,768,61,768,55,1149,18,3,23,1,1,1.1176,1.2
20245123,769,373,769,55,387,23,2,57,1,1,47.3485,1.0
20243086,770,374,770,55,1159,123,3,31,1,1,0.1925,1.95
20242215,771,23,771,55,308,210,1,46,1,1,2.8023,1.0
20245021,772,49,772,55,1188,26,3,17,1,1,2.7766,1.5
20246012,773,20,773,55,1241,213,2,13,1,1,20.6186,2.4
20244068,774,161,774,55,376,198,3,1,1,1,1.3246,2.8
20245144,775,142,775,55,174,8,1,5,1,1,8.4218,2.0
20241296,776,315,776,55,101,24,3,14,1,1,0.7494,2.7
20241006,777,332,777,55,175,247,3,9,1,2,10.9367,3.6
20241258,778,375,778,55,388,248,3,23,1,1,0.1925,1.8
20241290,779,218,779,56,313,249,1,10,1,2,5.7644,4.8
20241056,780,252,780,56,313,51,1,10,1,1,1.1248,4.8
20242014,781,10,781,56,389,82,3,31,1,1,2.2971,2.925
20241251,782,284,782,56,390,51,3,29,1,1,1.1248,3.15
20245042,783,376,783,56,391,26,3,34,1,1,2.7766,1.5
20243076,784,125,784,56,1248,69,2,6,1,1,2.1701,2.6
20243162,785,8,785,56,1190,21,2,6,1,1,6.2127,2.6
20245071,786,107,786,56,1210,26,3,34,1,1,2.7766,1.0
20242027,787,235,787,56,1159,192,3,9,1,1,1.3914,2.4
20243029,788,62,788,56,1227,100,3,2,1,2,0.385,1.5
20242179,789,102,789,56,392,93,3,26,1,1,1.6981,2.1
20244080,790,337,790,56,1253,12,1,6,1,1,13.4898,2.6
20242241,791,121,791,56,393,5,1,4,1,1,11.9775,3.2
20244047,792,240,792,56,143,250,1,11,1,1,9.8386,2.0
20241041,793,140,793,56,394,109,3,10,1,1,2.2391,4.8
20241165,794,223,794,56,84,251,2,4,1,1,15.9541,4.8
20242077,795,377,795,56,91,149,3,14,1,1,1.6241,2.7
20242078,796,378,796,56,287,179,3,29,1,1,1.3078,3.15
20245038,797,30,797,56,395,26,3,17,1,1,2.7766,2.25
20242017,798,113,798,56,396,80,1,27,1,1,4.8473,2.925
20247015,799,379,799,56,397,25,2,5,1,1,11.2982,3.0
20245114,800,354,800,57,398,23,2,15,1,4,189.3939,3.0
20243223,801,160,801,57,15,55,2,8,1,1,1.377,2.25
20245055,802,142,802,57,399,23,2,15,2,1,47.3485,3.0
20241271,803,147,803,57,32,19,3,14,4,1,1.2308,2.7
20242217,804,142,804,57,400,141,3,12,1,1,0.8152,1.8
20242245,805,9,805,57,1246,160,1,4,1,1,3.462,3.2
20241170,806,223,806,57,1159,252,3,29,1,1,2.5252,2.1
20242199,807,380,807,57,1226,47,3,1,1,1,1.2049,2.8
20241177,808,265,808,57,22,22,2,4,1,1,8.1553,3.2
20245113,809,184,809,57,401,8,1,5,1,1,8.4218,2.0
20246015,810,381,810,57,113,253,1,49,1,1,4.5706,1.4
20242165,811,75,811,57,66,160,1,6,1,1,3.462,4.68
20241011,812,364,812,57,402,186,3,14,1,1,1.7115,3.24
20243260,813,20,813,57,13,223,3,20,1,3,0.5776,3.51
20241083,814,133,814,58,403,237,3,10,2,2,3.5745,5.76
20246006,815,119,815,58,404,96,2,10,4,1,10.7805,3.2
20245129,816,88,816,58,1190,26,3,22,6,1,2.7766,1.5
20244058,817,251,817,58,89,135,1,11,1,1,6.1463,2.0
20243218,818,41,818,58,1159,129,1,12,4,1,5.4148,1.8
20241089,819,382,819,58,217,254,3,3,1,1,1.6676,1.0
20243146,820,383,820,58,1132,69,2,4,1,1,2.1701,3.2
20241295,821,338,821,58,405,255,3,37,1,1,5.4684,1.4
20243264,822,47,822,58,1170,86,1,4,1,1,2.7923,3.2
20241281,823,384,823,58,1165,240,1,4,4,1,9.3528,3.2
20241136,824,15,824,58,1165,49,2,10,1,2,45.7352,3.2
20241076,825,385,825,58,9,256,3,3,1,1,18.7864,1.5
20244073,826,7,826,58,406,224,2,43,1,1,19.0223,4.2
20242094,827,123,827,59,407,257,1,1,1,1,7.3115,5.04
20245090,828,14,828,59,408,8,1,7,1,1,8.4218,3.6
20241058,829,152,829,59,409,258,2,1,1,1,14.9321,5.04
20241019,830,254,830,59,410,102,1,31,1,1,6.7847,2.34
20241275,831,124,831,59,1190,212,2,6,1,1,17.1174,3.12
20243222,832,313,832,59,1119,92,3,14,1,1,0.3693,2.16
20241065,833,386,833,59,233,54,2,10,6,1,4.3815,3.84
20243094,834,148,834,59,80,223,3,44,6,1,0.1925,2.16
